encoding_list,recall_list,word,new_old,correct,critical_word,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,encoding_loop.thisRepN,encoding_loop.thisTrialN,encoding_loop.thisN,encoding_loop.thisIndex,recognition_loop.thisRepN,recognition_loop.thisTrialN,recognition_loop.thisN,recognition_loop.thisIndex,thisRow.t,notes,Welcome.started,text_4.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,text_5.started,key_resp_3.started,instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,blank.started,blank.stopped,encoding.started,text.started,text.stopped,encoding.stopped,delay.started,text_7.started,text_7.stopped,delay.stopped,ready.started,text_2.started,text_2.stopped,ready.stopped,recognition.started,text_3.started,key_resp.started,recognition.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blankk.started,blankk.stopped,goodbye.started,text_6.started,text_6.stopped,goodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
encoding_list2.xlsx,recall_list2.xlsx,criminal,,,,0,2,2,1,0,0,0,3,,,,,81.66441716696136,,,,,,,,,,,,,,,,,,81.65517925005406,83.6425263750134,84.64253345795441,84.62666045804508,84.62667979195248,84.64253345795441,85.64276129205246,85.62648350000381,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,villain,,,,0,2,2,1,0,1,1,2,,,,,85.64276129205246,,,,,,,,,,,,,,,,,,85.62688645801973,85.65929512504954,86.6592169170035,86.64276541699655,86.64278437499888,86.6592169170035,87.6595882079564,87.6432403329527,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,burglar,,,,0,2,2,1,0,2,2,4,,,,,87.6595882079564,,,,,,,,,,,,,,,,,,87.64364675001707,87.6595882079564,88.65931995795108,88.64373524999246,88.64375100005418,88.65931995795108,89.65928216697648,89.64300658297725,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,steal,,,,0,2,2,1,0,3,3,0,,,,,89.65928216697648,,,,,,,,,,,,,,,,,,89.64340779196937,89.65928216697648,90.65945979196113,90.64330954197794,90.6433271249989,90.65945979196113,91.65962320799008,91.64324624999426,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,robber,,,,0,2,2,1,0,4,4,9,,,,,91.65962320799008,,,,,,,,,,,,,,,,,,91.64364583301358,91.65962320799008,92.65917445800733,92.64326333301142,92.64328254200518,92.65917445800733,93.65949900005944,93.643647333025,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,crime,,,,0,2,2,1,0,5,5,6,,,,,93.65949900005944,,,,,,,,,,,,,,,,,,93.64405362505931,93.65949900005944,94.6597947080154,94.64328099996783,94.64330079196952,94.6597947080154,95.65916083299089,95.64386054198258,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,bank,,,,0,2,2,1,0,6,6,8,,,,,95.65916083299089,,,,,,,,,,,,,,,,,,95.64426408300642,95.65916083299089,96.66010850004386,96.64385833300184,96.64387779205572,96.66010850004386,97.6596556250006,97.6434494999703,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,gun,,,,0,2,2,1,0,7,7,7,,,,,97.6596556250006,,,,,,,,,,,,,,,,,,97.6438584170537,97.6596556250006,98.65970229206141,98.64378949999809,98.64380920794792,98.65970229206141,99.66001916700043,99.64364862500224,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,jail,,,,0,2,2,1,0,8,8,1,,,,,99.66001916700043,,,,,,,,,,,,,,,,,,99.64405574998818,99.66001916700043,100.6596744999988,100.64377416705247,100.6437897500582,100.6596744999988,101.6595618330175,101.64363575004973,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,money,,,,0,2,2,1,0,9,9,5,,,,,101.6595618330175,,,,,,,,,,,,,,,,,,101.64404329203535,101.6595618330175,102.65945787495002,102.64378220797516,102.64379754196852,102.65945787495002,103.65991591697093,103.6432436669711,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,jail,old,f,0,0,2,2,1,,,,,0,0,0,1,106.66646712494548,,,,,,,,,,,,,,,,,,,,,,,,,,103.64337575004902,103.65991591697093,106.66646712494548,106.64363604201935,106.65784533298574,106.66646712494548,106.66646712494548,107.77736908302177,f,0,1.1028667089994997,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,carrier,new,j,0,0,2,2,1,,,,,0,1,1,16,107.79313354205806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.77849449997302,107.79313354205806,107.79313354205806,108.49442862498108,j,0,0.689544124994427,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,boy,new,j,0,0,2,2,1,,,,,0,2,2,12,108.50980141700711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.49510833295062,108.50980141700711,108.50980141700711,109.09419108298607,j,0,0.5820704590296373,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,money,old,f,0,0,2,2,1,,,,,0,3,3,5,109.10953941696789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.09477595798671,109.10953941696789,109.10953941696789,109.91079604194965,f,0,0.7983347499975935,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,dark,new,j,0,0,2,2,1,,,,,0,4,4,14,109.92631766700651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.91148670797702,109.92631766700651,109.92631766700651,110.51133212505374,j,0,0.5698303750250489,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,robber,old,f,0,0,2,2,1,,,,,0,5,5,9,110.52639400004409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.51202137500513,110.52639400004409,110.52639400004409,111.54448804201093,f,0,1.0147009170614183,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,steal,old,f,0,0,2,2,1,,,,,0,6,6,0,111.55979416705668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.54530600004364,111.55979416705668,111.55979416705668,112.21114458295051,f,0,0.6482487500179559,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,troll,new,j,0,0,2,2,1,,,,,0,7,7,17,112.2262487920234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.21196133305784,112.2262487920234,112.2262487920234,112.82787037501112,j,0,0.5846859170123935,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,villain,old,f,0,0,2,2,1,,,,,0,8,8,2,112.84317520796321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.82847149996087,112.84317520796321,112.84317520796321,113.37740724999458,f,0,0.5238024579593912,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,wing,new,j,0,0,2,2,1,,,,,0,9,9,19,113.39314608299173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.37808345805388,113.39314608299173,113.39314608299173,113.92712816700805,j,0,0.5249757090350613,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,burglar,old,f,0,0,2,2,1,,,,,0,10,10,4,113.94310383300763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.92781887506135,113.94310383300763,113.94310383300763,114.5611500829691,f,0,0.6053731249412522,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,thief,new,j,1,0,2,2,1,,,,,0,11,11,10,114.5762372079771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.56181858305354,114.5762372079771,114.5762372079771,115.12774625001475,f,0,0.5440118750557303,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,mark,new,j,0,0,2,2,1,,,,,0,12,12,18,115.14318516699132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.12854962504935,115.14318516699132,115.14318516699132,115.69442812504712,j,0,0.5362164999824017,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,gun,old,f,0,0,2,2,1,,,,,0,13,13,7,115.7095418330282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.69513058301527,115.7095418330282,115.7095418330282,116.31155450001825,f,0,0.585226709023118,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,crime,old,f,0,0,2,2,1,,,,,0,14,14,6,116.32688262499869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.31215424998663,116.32688262499869,116.32688262499869,116.91081549995579,f,0,0.5725433749612421,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,tie,new,j,0,0,2,2,1,,,,,0,15,15,13,116.9261819999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.91149724996649,116.9261819999665,116.9261819999665,117.59441358305048,j,0,0.6612789169885218,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,criminal,old,f,0,0,2,2,1,,,,,0,16,16,3,117.60979754198343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.59509062499274,117.60979754198343,117.60979754198343,118.14420608303044,f,0,0.5240894169546664,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,bank,old,f,0,0,2,2,1,,,,,0,17,17,8,118.15948020794895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.14488975005224,118.15948020794895,118.15948020794895,118.81075808301102,f,0,0.6501613750588149,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,manager,new,j,0,0,2,2,1,,,,,0,18,18,11,118.82644708303269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8114341669716,118.82644708303269,118.82644708303269,119.46111179201398,j,0,0.6326131670502946,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,river,new,j,0,0,2,2,1,,,,,0,19,19,15,119.47659233305603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4617769579636,119.47659233305603,119.47659233305603,120.27743154205382,j,0,0.7978027500212193,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list2.xlsx,recall_list2.xlsx,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.27796562504955,120.27836162503809,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,view,,,,0,3,3,4,0,0,0,6,,,,,120.29803795798216,,,,,,,,,,,,,,,,,,120.28905808296986,122.27701929199975,123.27675054199062,123.26053787500132,123.2605540419463,123.27675054199062,124.27681904204655,124.26044887502212,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,glass,,,,0,3,3,4,0,1,1,8,,,,,124.27681904204655,,,,,,,,,,,,,,,,,,124.26086275000125,124.29316095798276,125.29354441701435,125.27739762503188,125.27741537499242,125.29354441701435,126.29336162505206,126.27722612500656,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,shade,,,,0,3,3,4,0,2,2,1,,,,,126.29336162505206,,,,,,,,,,,,,,,,,,126.27764479198959,126.29336162505206,127.29326870804653,127.2772528330097,127.27727108297404,127.29326870804653,128.29375579196494,128.27741179196164,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,pane,,,,0,3,3,4,0,3,3,7,,,,,128.29375579196494,,,,,,,,,,,,,,,,,,128.2778151249513,128.29375579196494,129.29340412502643,129.27739462500904,129.2774107500445,129.29340412502643,130.29377524997108,130.27716320799664,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,shutter,,,,0,3,3,4,0,4,4,9,,,,,130.29377524997108,,,,,,,,,,,,,,,,,,130.27756220800802,130.29377524997108,131.29389058297966,131.27730108296964,131.27732187497895,131.29389058297966,132.29334316705354,132.27728583302815,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,curtain,,,,0,3,3,4,0,5,5,5,,,,,132.29334316705354,,,,,,,,,,,,,,,,,,132.27768575004302,132.29334316705354,133.29377891705371,133.2774704999756,133.27748966705985,133.29377891705371,134.2938969579991,134.27763945795596,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,screen,,,,0,3,3,4,0,6,6,2,,,,,134.2938969579991,,,,,,,,,,,,,,,,,,134.2780392919667,134.2938969579991,135.29401475004852,135.2778951249784,135.2779137500329,135.29401475004852,136.29407920804806,136.2777144999709,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,door,,,,0,3,3,4,0,7,7,4,,,,,136.29407920804806,,,,,,,,,,,,,,,,,,136.2781167080393,136.29407920804806,137.29341504198965,137.27737862500362,137.27739199995995,137.29341504198965,138.29364966705907,138.27794391696807,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,sill,,,,0,3,3,4,0,8,8,0,,,,,138.29364966705907,,,,,,,,,,,,,,,,,,138.27834750001784,138.29364966705907,139.29373399994802,139.2778336670017,139.27784958295524,139.29373399994802,140.2941702080425,140.27750658302102,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,ledge,,,,0,3,3,4,0,9,9,3,,,,,140.2941702080425,,,,,,,,,,,,,,,,,,140.27791066700593,140.2941702080425,141.2937230829848,141.27744354202878,141.27746220806148,141.2937230829848,142.2936778330477,142.27778308303095,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,sill,old,f,0,0,3,3,4,,,,,0,0,0,0,145.3019692080561,,,,,,,,,,,,,,,,,,,,,,,,,,142.2779167080298,142.2936778330477,145.3019692080561,145.27801112504676,145.29331133305095,145.3019692080561,145.3019692080561,159.99472045805305,f,0,14.681101624970324,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,aspect,new,j,0,0,3,3,4,,,,,0,1,1,11,160.01069712499157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.99590275005903,160.01069712499157,160.01069712499157,160.7118889580015,j,0,0.6956488749710843,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,window,new,j,1,0,3,3,4,,,,,0,2,2,10,160.72731854196172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.71259008301422,160.72731854196172,160.72731854196172,161.17834687500726,f,0,0.4429489590693265,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,attitude,new,j,0,0,3,3,4,,,,,0,3,3,15,161.1940737919649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.17895608302206,161.1940737919649,161.1940737919649,161.67820116702933,j,0,0.47463408310431987,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,nobody,new,j,0,0,3,3,4,,,,,0,4,4,12,161.69373508298304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.67881020798814,161.69373508298304,161.69373508298304,162.212021208019,j,0,0.515891959075816,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,glass,old,f,0,0,3,3,4,,,,,0,5,5,8,162.22737762494944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.21271412505303,162.22737762494944,162.22737762494944,162.71195358305704,f,0,0.4724809159524739,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,shutter,old,f,0,0,3,3,4,,,,,0,6,6,9,162.72735195804853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.71263679198455,162.72735195804853,162.72735195804853,163.32896941702347,f,0,0.5861617090413347,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,curtain,old,f,0,0,3,3,4,,,,,0,7,7,5,163.34414504200686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.32966683304403,163.34414504200686,163.34414504200686,163.81196762504987,f,0,0.45902216702234,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,door,old,f,0,0,3,3,4,,,,,0,8,8,4,163.82735962502193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.81265079195146,163.82735962502193,163.82735962502193,164.39582137495745,f,0,0.5511858339887112,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,language,new,j,0,0,3,3,4,,,,,0,9,9,18,164.4108223329531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.39651029196102,164.4108223329531,164.4108223329531,164.97820616699755,j,0,0.5601025420473889,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,pane,old,f,0,0,3,3,4,,,,,0,10,10,7,164.99417800002266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.97888549999334,164.99417800002266,164.99417800002266,165.54521516698878,f,0,0.5422167499782518,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,freedom,new,j,0,0,3,3,4,,,,,0,11,11,13,165.56027966702823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.54589808301535,165.56027966702823,165.56027966702823,166.26181262498721,j,0,0.6915533329593018,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,shade,old,f,0,0,3,3,4,,,,,0,12,12,1,166.27713654201943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2625056670513,166.27713654201943,166.27713654201943,167.06189691706095,f,0,0.7735338748898357,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,screen,old,f,0,0,3,3,4,,,,,0,13,13,2,167.07762254204135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.06256954197306,167.07762254204135,167.07762254204135,167.64580979198217,f,0,0.5527887080097571,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,method,new,j,0,0,3,3,4,,,,,0,14,14,19,167.66063783306163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.64648745802697,167.66063783306163,167.66063783306163,168.26201291696634,j,0,0.5960173340281472,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,nothing,new,j,0,0,3,3,4,,,,,0,15,15,14,168.27737191703636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.2626810830552,168.27737191703636,168.27737191703636,168.9451052499935,j,0,0.6588700830470771,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,ledge,old,f,0,0,3,3,4,,,,,0,16,16,3,168.9606662079459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.94579733302817,168.9606662079459,168.9606662079459,169.8115447500022,j,0,0.8423094999743626,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,fantasy,new,j,0,0,3,3,4,,,,,0,17,17,16,169.82782862498425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.81222095806152,169.82782862498425,169.82782862498425,170.39538679202087,j,0,0.5639580839779228,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,reality,new,j,0,0,3,3,4,,,,,0,18,18,17,170.41102212504484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.39621387503576,170.41102212504484,170.41102212504484,171.19515487505123,j,0,0.7768650409998372,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,view,old,f,0,0,3,3,4,,,,,0,19,19,6,171.21092454204336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.19583620794583,171.21092454204336,171.21092454204336,171.66245075000916,j,0,0.43791874998714775,None,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list5.xlsx,recall_list5.xlsx,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.6629251249833,171.66326762503013,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
encoding_list6.xlsx,recall_list6.xlsx,lethargic,,,,0,4,4,5,0,0,0,8,,,,,171.682875999948,,,,,,,,,,,,,,,,,,171.67350879195146,173.67971549998038,,174.67782275006175,174.67783725005575,174.69448733294848,,175.67783879197668,,,,,,,,,,,,,,,,,,,002,001,2023-10-05_13h02.56.991,DRM_HieuLe,2023.2.1,60.24528881480341,2023-10-05 13h03.04.727177 -0500,
